Gene ID,Gene Type,Chrom,Gene Size
ENSG00000164825,TSG,AUTO,7447
ENSG00000082175,TSG,AUTO,100900
ENSG00000146904,TSG,AUTO,18603
ENSG00000147403,TSG,X,19213
ENSG00000150593,TSG,AUTO,28211
ENSG00000110711,TSG,AUTO,8062
ENSG00000241186,TSG,AUTO,7929
ENSG00000196628,TSG,AUTO,442456
ENSG00000132356,TSG,AUTO,38995
ENSG00000221829,TSG,AUTO,6181
ENSG00000105928,TSG,AUTO,59762
ENSG00000163737,TSG,AUTO,1047
ENSG00000164040,TSG,AUTO,19592
ENSG00000131435,TSG,AUTO,15783
ENSG00000109320,TSG,AUTO,115973
ENSG00000064300,TSG,AUTO,19724
ENSG00000134531,TSG,AUTO,23223
ENSG00000104419,TSG,AUTO,64851
ENSG00000104814,TSG,AUTO,31241
ENSG00000112130,TSG,AUTO,40766
ENSG00000164494,TSG,AUTO,307007
ENSG00000156804,TSG,AUTO,43317
ENSG00000182636,TSG,AUTO,1930
ENSG00000173531,TSG,AUTO,5554
ENSG00000108384,TSG,AUTO,43038
ENSG00000120708,TSG,AUTO,34923
ENSG00000166091,TSG,AUTO,2964
ENSG00000136717,TSG,AUTO,59328
ENSG00000113391,TSG,AUTO,493630
ENSG00000113905,TSG,AUTO,18024
ENSG00000120942,TSG,AUTO,22843
ENSG00000276644,TSG,AUTO,429226
ENSG00000113140,TSG,AUTO,26069
ENSG00000277258,TSG,AUTO,15920
ENSG00000180447,TSG,AUTO,2826
ENSG00000182253,TSG,AUTO,37376
ENSG00000146070,TSG,AUTO,31492
ENSG00000026025,TSG,AUTO,9334
ENSG00000134371,TSG,AUTO,131904
ENSG00000104219,TSG,AUTO,68770
ENSG00000113083,TSG,AUTO,15165
ENSG00000162733,TSG,AUTO,156027
ENSG00000166164,TSG,AUTO,55447
ENSG00000147050,TSG,X,239425
ENSG00000138650,TSG,AUTO,59291
ENSG00000002822,TSG,AUTO,417450
ENSG00000161544,TSG,AUTO,23819
ENSG00000101076,TSG,AUTO,78896
ENSG00000152484,TSG,AUTO,105754
ENSG00000106638,TSG,AUTO,9859
ENSG00000116885,TSG,AUTO,34624
ENSG00000144843,TSG,AUTO,10677
ENSG00000110851,TSG,AUTO,28406
ENSG00000143514,TSG,AUTO,66073
ENSG00000254093,TSG,AUTO,74921
ENSG00000182168,TSG,AUTO,386702
ENSG00000115526,TSG,AUTO,25796
ENSG00000171056,TSG,AUTO,6744
ENSG00000129993,TSG,AUTO,102346
ENSG00000151348,TSG,AUTO,149880
ENSG00000173641,TSG,AUTO,5566
ENSG00000188257,TSG,AUTO,4985
ENSG00000189431,TSG,AUTO,2529
ENSG00000164022,TSG,AUTO,33682
ENSG00000131023,TSG,AUTO,60103
ENSG00000133794,TSG,AUTO,110614
ENSG00000149311,TSG,AUTO,146618
ENSG00000270885,TSG,AUTO,11872
ENSG00000161405,TSG,AUTO,106473
ENSG00000185811,TSG,AUTO,101033
ENSG00000081237,TSG,AUTO,119019
ENSG00000112115,TSG,AUTO,4251
ENSG00000100941,TSG,AUTO,8035
ENSG00000114204,TSG,AUTO,37215
ENSG00000173077,TSG,AUTO,260826
ENSG00000179456,TSG,AUTO,8537
ENSG00000188827,TSG,AUTO,30417
ENSG00000101972,TSG,X,462452
ENSG00000243709,TSG,AUTO,25100
ENSG00000184047,TSG,AUTO,18905
ENSG00000143768,TSG,AUTO,4891
ENSG00000183814,TSG,AUTO,78720
ENSG00000166444,TSG,AUTO,217600
ENSG00000085117,TSG,AUTO,55936
ENSG00000118503,TSG,AUTO,16124
ENSG00000196730,TSG,AUTO,211405
ENSG00000142627,TSG,AUTO,31750
ENSG00000001631,TSG,AUTO,47197
ENSG00000131653,TSG,AUTO,22431
ENSG00000143799,TSG,AUTO,47388
ENSG00000204616,TSG,AUTO,10209
ENSG00000119715,TSG,AUTO,191125
ENSG00000160633,TSG,AUTO,45443
ENSG00000174469,TSG,AUTO,2304996
ENSG00000106331,TSG,AUTO,7822
ENSG00000131771,TSG,AUTO,9886
ENSG00000119147,TSG,AUTO,14913
ENSG00000130254,TSG,AUTO,37047
ENSG00000139174,TSG,AUTO,133598
ENSG00000122035,TSG,AUTO,3363
ENSG00000124160,TSG,AUTO,28967
ENSG00000120370,TSG,AUTO,21317
ENSG00000128594,TSG,AUTO,5036
ENSG00000144852,TSG,AUTO,38001
ENSG00000150093,TSG,AUTO,105473
ENSG00000073282,TSG,AUTO,265863
ENSG00000100234,TSG,AUTO,61342
ENSG00000132326,TSG,AUTO,46064
ENSG00000122133,TSG,AUTO,5199
ENSG00000240184,TSG,AUTO,37032
ENSG00000063169,TSG,AUTO,95081
ENSG00000091129,TSG,AUTO,309094
ENSG00000204610,TSG,AUTO,9490
ENSG00000110171,TSG,AUTO,25846
ENSG00000174307,TSG,AUTO,4854
ENSG00000102554,TSG,AUTO,22566
ENSG00000116717,TSG,AUTO,3277
ENSG00000082701,TSG,AUTO,273094
ENSG00000162595,TSG,AUTO,5735
ENSG00000163217,TSG,AUTO,6036
ENSG00000183607,TSG,AUTO,7738
ENSG00000159023,TSG,AUTO,232955
ENSG00000243989,TSG,AUTO,5924
ENSG00000143761,TSG,AUTO,16552
ENSG00000163743,TSG,AUTO,35727
ENSG00000163430,TSG,AUTO,58960
ENSG00000105373,TSG,AUTO,11536
ENSG00000171132,TSG,AUTO,536645
ENSG00000088305,TSG,AUTO,46971
ENSG00000119401,TSG,AUTO,13998
ENSG00000198964,TSG,AUTO,319577
ENSG00000169605,TSG,AUTO,6401
ENSG00000104332,TSG,AUTO,47539
ENSG00000144642,TSG,AUTO,1435600
ENSG00000166573,TSG,AUTO,27347
ENSG00000148180,TSG,AUTO,125049
ENSG00000163347,TSG,AUTO,16774
ENSG00000178343,TSG,AUTO,4648
ENSG00000158008,TSG,AUTO,16580
ENSG00000196411,TSG,AUTO,24956
ENSG00000163932,TSG,AUTO,36708
ENSG00000123612,TSG,AUTO,102238
ENSG00000128596,TSG,AUTO,31375
ENSG00000078304,TSG,AUTO,166191
ENSG00000205076,TSG,AUTO,2521
ENSG00000103034,TSG,AUTO,50782
ENSG00000070019,TSG,AUTO,83953
ENSG00000138166,TSG,AUTO,13706
ENSG00000160862,TSG,AUTO,9437
ENSG00000125657,TSG,AUTO,4929
ENSG00000158941,TSG,AUTO,16882
ENSG00000162545,TSG,AUTO,3829
ENSG00000067066,TSG,AUTO,128148
ENSG00000102145,TSG,X,7757
ENSG00000083799,TSG,AUTO,59885
ENSG00000010671,TSG,X,41349
ENSG00000085185,TSG,X,76976
ENSG00000109452,TSG,AUTO,824272
ENSG00000143207,TSG,AUTO,262662
ENSG00000019485,TSG,AUTO,139304
ENSG00000113712,TSG,AUTO,59355
ENSG00000165795,TSG,AUTO,54109
ENSG00000019505,TSG,AUTO,46018
ENSG00000182782,TSG,AUTO,2050
ENSG00000116016,TSG,AUTO,93036
ENSG00000164078,TSG,AUTO,16871
ENSG00000159388,TSG,AUTO,4111
ENSG00000163638,TSG,AUTO,172346
ENSG00000139278,TSG,AUTO,23173
ENSG00000075391,TSG,AUTO,390006
ENSG00000165060,TSG,AUTO,85168
ENSG00000127445,TSG,AUTO,14425
ENSG00000084207,TSG,AUTO,3061
ENSG00000125952,TSG,AUTO,96521
ENSG00000185024,TSG,AUTO,106303
ENSG00000078725,TSG,AUTO,216009
ENSG00000114861,TSG,AUTO,631176
ENSG00000139515,TSG,AUTO,6211
ENSG00000076864,TSG,AUTO,73148
ENSG00000125845,TSG,AUTO,12616
ENSG00000170498,TSG,AUTO,6145
ENSG00000165556,TSG,AUTO,9002
ENSG00000189079,TSG,AUTO,178375
ENSG00000110002,TSG,AUTO,32359
ENSG00000173889,TSG,AUTO,95017
ENSG00000154803,TSG,AUTO,24976
ENSG00000049759,TSG,AUTO,357173
ENSG00000135766,TSG,AUTO,61293
ENSG00000145088,TSG,AUTO,51343
ENSG00000134917,TSG,AUTO,24068
ENSG00000066032,TSG,AUTO,1463630
ENSG00000152583,TSG,AUTO,57726
ENSG00000179593,TSG,AUTO,10117
ENSG00000186654,TSG,AUTO,69134
ENSG00000177425,TSG,AUTO,116118
ENSG00000073150,TSG,AUTO,9563
ENSG00000170873,TSG,AUTO,177639
ENSG00000126561,TSG,AUTO,24396
ENSG00000077942,TSG,AUTO,98897
ENSG00000104695,TSG,AUTO,39857
ENSG00000130176,TSG,AUTO,11606
ENSG00000197181,TSG,AUTO,82266
ENSG00000122779,TSG,AUTO,129659
ENSG00000175387,TSG,AUTO,122189
ENSG00000139263,TSG,AUTO,48373
ENSG00000136574,TSG,AUTO,83043
ENSG00000042493,TSG,AUTO,23684
ENSG00000004534,TSG,AUTO,160038
ENSG00000095015,TSG,AUTO,80578
ENSG00000116473,TSG,AUTO,174473
ENSG00000159184,TSG,AUTO,4415
ENSG00000139618,TSG,AUTO,84792
ENSG00000144736,TSG,AUTO,112637
ENSG00000003756,TSG,AUTO,30113
ENSG00000168556,TSG,AUTO,6102
ENSG00000139437,TSG,AUTO,83577
ENSG00000094916,TSG,AUTO,49193
ENSG00000104213,TSG,AUTO,67638
ENSG00000129422,TSG,AUTO,157122
ENSG00000140873,TSG,AUTO,187301
ENSG00000001617,TSG,AUTO,34030
ENSG00000266094,TSG,AUTO,81918
ENSG00000087085,TSG,AUTO,6980
ENSG00000128604,TSG,AUTO,12423
ENSG00000259571,TSG,AUTO,861
ENSG00000162892,TSG,AUTO,6696
ENSG00000136040,TSG,AUTO,158952
ENSG00000253958,TSG,AUTO,2168
ENSG00000115216,TSG,AUTO,14469
ENSG00000138193,TSG,AUTO,302011
ENSG00000197381,TSG,AUTO,152707
ENSG00000162409,TSG,AUTO,70013
ENSG00000173933,TSG,AUTO,28065
ENSG00000142867,TSG,AUTO,10842
ENSG00000154144,TSG,AUTO,12562
ENSG00000239306,TSG,AUTO,10765
ENSG00000085511,TSG,AUTO,125658
ENSG00000166333,TSG,AUTO,7166
ENSG00000168610,TSG,AUTO,75244
ENSG00000265972,TSG,AUTO,4165
ENSG00000172403,TSG,AUTO,210559
ENSG00000256870,TSG,AUTO,54914
ENSG00000144677,TSG,AUTO,122509
ENSG00000107731,TSG,AUTO,90294
ENSG00000163513,TSG,AUTO,87640
ENSG00000117425,TSG,AUTO,23219
ENSG00000112761,TSG,AUTO,16897
ENSG00000126012,TSG,X,34101
ENSG00000184828,TSG,AUTO,384079
ENSG00000163453,TSG,AUTO,79612
ENSG00000196549,TSG,AUTO,159605
ENSG00000165821,TSG,AUTO,16135
ENSG00000170801,TSG,AUTO,37346
ENSG00000125798,TSG,AUTO,4450
ENSG00000163629,TSG,AUTO,220856
ENSG00000153246,TSG,AUTO,130604
ENSG00000120910,TSG,AUTO,100323
ENSG00000182197,TSG,AUTO,317363
ENSG00000112406,TSG,AUTO,45690
ENSG00000111328,TSG,AUTO,11363
ENSG00000168395,TSG,AUTO,42393
ENSG00000103423,TSG,AUTO,30970
ENSG00000109339,TSG,AUTO,604618
ENSG00000097033,TSG,AUTO,43614
ENSG00000055609,TSG,AUTO,301083
ENSG00000083642,TSG,AUTO,191592
ENSG00000028203,TSG,AUTO,85044
ENSG00000132170,TSG,AUTO,146988
ENSG00000168906,TSG,AUTO,6115
ENSG00000144730,TSG,AUTO,80324
ENSG00000068903,TSG,AUTO,21307
ENSG00000168710,TSG,AUTO,39055
ENSG00000136848,TSG,AUTO,218473
ENSG00000138738,TSG,AUTO,237951
ENSG00000178726,TSG,AUTO,4108
ENSG00000091483,TSG,AUTO,22158
ENSG00000140968,TSG,AUTO,23806
ENSG00000118777,TSG,AUTO,141058
ENSG00000164442,TSG,AUTO,2813
ENSG00000257923,TSG,AUTO,468054
ENSG00000161638,TSG,AUTO,24199
ENSG00000123689,TSG,AUTO,968
ENSG00000075651,TSG,AUTO,210545
ENSG00000183715,TSG,AUTO,1117542
ENSG00000050405,TSG,AUTO,107758
ENSG00000106537,TSG,AUTO,31001
ENSG00000111344,TSG,AUTO,37420
ENSG00000001626,TSG,AUTO,250187
ENSG00000171720,TSG,AUTO,15994
ENSG00000075711,TSG,AUTO,256740
ENSG00000131016,TSG,AUTO,118558
ENSG00000077254,TSG,AUTO,63865
ENSG00000109670,TSG,AUTO,215519
ENSG00000133116,TSG,AUTO,49712
ENSG00000204060,TSG,AUTO,21668
ENSG00000166813,TSG,AUTO,46662
ENSG00000127124,TSG,AUTO,529560
ENSG00000119383,TSG,AUTO,37996
ENSG00000117228,TSG,AUTO,13041
ENSG00000133121,TSG,AUTO,247495
ENSG00000139405,TSG,AUTO,6842
ENSG00000012048,TSG,AUTO,125950
ENSG00000085662,TSG,AUTO,16934
ENSG00000100380,TSG,AUTO,32487
ENSG00000239672,TSG,AUTO,8892
ENSG00000103479,TSG,AUTO,57672
ENSG00000186153,TSG,AUTO,1113254
ENSG00000169245,TSG,AUTO,2380
ENSG00000162613,TSG,AUTO,35055
ENSG00000142186,TSG,AUTO,13627
ENSG00000106546,TSG,AUTO,429793
ENSG00000136560,TSG,AUTO,99313
ENSG00000100697,TSG,AUTO,71782
ENSG00000162616,TSG,AUTO,38789
ENSG00000162777,TSG,AUTO,17361
ENSG00000146094,TSG,AUTO,9367
ENSG00000023902,TSG,AUTO,15537
ENSG00000152977,TSG,AUTO,116871
ENSG00000145423,TSG,AUTO,8528
ENSG00000144891,TSG,AUTO,45224
ENSG00000169855,TSG,AUTO,1170575
ENSG00000114349,TSG,AUTO,4904
ENSG00000144749,TSG,AUTO,122466
ENSG00000135269,TSG,AUTO,48290
ENSG00000140538,TSG,AUTO,397017
ENSG00000120889,TSG,AUTO,49046
ENSG00000126351,TSG,AUTO,35577
ENSG00000100393,TSG,AUTO,88293
ENSG00000008853,TSG,AUTO,32782
ENSG00000186951,TSG,AUTO,93235
ENSG00000103264,TSG,AUTO,65155
ENSG00000069702,TSG,AUTO,225992
ENSG00000166946,TSG,AUTO,12058
ENSG00000089225,TSG,AUTO,54511
ENSG00000123374,TSG,AUTO,6015
ENSG00000133216,TSG,AUTO,210661
ENSG00000198650,TSG,AUTO,11470
ENSG00000108094,TSG,AUTO,82091
ENSG00000107984,TSG,AUTO,3746
ENSG00000040199,TSG,AUTO,86866
ENSG00000136999,TSG,AUTO,8047
ENSG00000204138,TSG,AUTO,130787
ENSG00000134086,TSG,AUTO,11212
ENSG00000114115,TSG,AUTO,22395
ENSG00000064393,TSG,AUTO,216208
ENSG00000071243,TSG,AUTO,26467
ENSG00000033800,TSG,AUTO,144424
ENSG00000103942,TSG,AUTO,149207
ENSG00000121769,TSG,AUTO,11225
ENSG00000170296,TSG,AUTO,2756
ENSG00000145632,TSG,AUTO,6278
ENSG00000178585,TSG,AUTO,62060
ENSG00000105974,TSG,AUTO,36399
ENSG00000071794,TSG,AUTO,56427
ENSG00000175161,TSG,AUTO,1115448
ENSG00000111252,TSG,AUTO,45675
ENSG00000091831,TSG,AUTO,472928
ENSG00000043514,TSG,AUTO,42489
ENSG00000106459,TSG,AUTO,145368
ENSG00000163154,TSG,AUTO,3120
ENSG00000185345,TSG,AUTO,1380351
ENSG00000157445,TSG,AUTO,952010
ENSG00000006327,TSG,AUTO,3938
ENSG00000112530,TSG,AUTO,588360
ENSG00000075785,TSG,AUTO,88674
ENSG00000167642,TSG,AUTO,48579
ENSG00000095794,TSG,AUTO,86167
ENSG00000012171,TSG,AUTO,9988
ENSG00000114021,TSG,AUTO,26934
ENSG00000072609,TSG,AUTO,134117
ENSG00000130939,TSG,AUTO,148407
ENSG00000188486,TSG,AUTO,1613
ENSG00000277443,TSG,AUTO,6109
ENSG00000135424,TSG,AUTO,31475
ENSG00000143416,TSG,AUTO,8431
ENSG00000116731,TSG,AUTO,124881
ENSG00000114251,TSG,AUTO,24824
ENSG00000162551,TSG,AUTO,69040
ENSG00000064012,TSG,AUTO,54268
ENSG00000135503,TSG,AUTO,45411
ENSG00000004866,TSG,AUTO,276865
ENSG00000168389,TSG,AUTO,14856
ENSG00000175356,TSG,AUTO,117723
ENSG00000137707,TSG,AUTO,44828
ENSG00000139318,TSG,AUTO,6039
ENSG00000044524,TSG,AUTO,374610
ENSG00000153179,TSG,AUTO,190566
ENSG00000100345,TSG,AUTO,106790
ENSG00000196159,TSG,AUTO,176533
ENSG00000163191,TSG,AUTO,15401
ENSG00000143536,TSG,AUTO,5020
ENSG00000135046,TSG,AUTO,18636
ENSG00000123358,TSG,AUTO,36675
ENSG00000123080,TSG,AUTO,13888
ENSG00000137142,TSG,AUTO,15453
ENSG00000196754,TSG,AUTO,6782
ENSG00000011465,TSG,AUTO,42639
ENSG00000156076,TSG,AUTO,70940
ENSG00000054523,TSG,AUTO,170798
ENSG00000117713,TSG,AUTO,88874
ENSG00000144746,TSG,AUTO,21122
ENSG00000120868,TSG,AUTO,90292
ENSG00000182580,TSG,AUTO,20625
ENSG00000140350,TSG,AUTO,42362
ENSG00000143570,TSG,AUTO,9085
ENSG00000164120,TSG,AUTO,32977
ENSG00000007968,TSG,AUTO,24790
ENSG00000067369,TSG,AUTO,107667
ENSG00000169856,TSG,AUTO,34089
ENSG00000104689,TSG,AUTO,34674
ENSG00000138653,TSG,AUTO,286113
ENSG00000129071,TSG,AUTO,9235
ENSG00000175054,TSG,AUTO,129591
ENSG00000122406,TSG,AUTO,9941
ENSG00000089220,TSG,AUTO,9726
ENSG00000142676,TSG,AUTO,5093
ENSG00000160049,TSG,AUTO,16004
ENSG00000243725,TSG,AUTO,26835
ENSG00000017427,TSG,AUTO,85870
ENSG00000175793,TSG,AUTO,1319
ENSG00000011007,TSG,AUTO,18904
ENSG00000139352,TSG,AUTO,2830
ENSG00000111816,TSG,AUTO,129609
ENSG00000131910,TSG,AUTO,2477
ENSG00000137962,TSG,AUTO,126080
ENSG00000166598,TSG,AUTO,23538
ENSG00000079257,TSG,AUTO,26871
ENSG00000089163,TSG,AUTO,10933
ENSG00000079246,TSG,AUTO,98839
ENSG00000083857,TSG,AUTO,138939
ENSG00000187140,TSG,AUTO,2085
ENSG00000074590,TSG,AUTO,76693
ENSG00000132698,TSG,AUTO,9354
ENSG00000163590,TSG,AUTO,323305
ENSG00000147894,Non-Cancer,AUTO,27321
ENSG00000198960,Non-Cancer,X,2883
ENSG00000113583,Non-Cancer,AUTO,13285
ENSG00000170369,Non-Cancer,AUTO,2962
ENSG00000172967,Non-Cancer,AUTO,38287
ENSG00000204576,Non-Cancer,AUTO,6837
ENSG00000169427,Non-Cancer,AUTO,102218
ENSG00000169105,Non-Cancer,AUTO,3573
ENSG00000102181,Non-Cancer,X,132479
ENSG00000165215,Non-Cancer,AUTO,1273
ENSG00000152359,Non-Cancer,AUTO,43357
ENSG00000101079,Non-Cancer,AUTO,94312
ENSG00000129351,Non-Cancer,AUTO,38156
ENSG00000135900,Non-Cancer,AUTO,10310
ENSG00000197057,Non-Cancer,AUTO,64134
ENSG00000196468,Non-Cancer,X,9873
ENSG00000203756,Non-Cancer,AUTO,30303
ENSG00000180071,Non-Cancer,AUTO,49302
ENSG00000173976,Non-Cancer,AUTO,3132
ENSG00000179921,Non-Cancer,AUTO,4363
ENSG00000183668,Non-Cancer,AUTO,57739
ENSG00000153404,Non-Cancer,AUTO,97821
ENSG00000198833,Non-Cancer,AUTO,26223
ENSG00000271449,Non-Cancer,X,8344
ENSG00000172350,Non-Cancer,AUTO,13641
ENSG00000122543,Non-Cancer,AUTO,6535
ENSG00000112214,Non-Cancer,AUTO,54088
ENSG00000187189,Non-Cancer,AUTO,4179
ENSG00000105464,Non-Cancer,AUTO,50056
ENSG00000212719,Non-Cancer,AUTO,49668
ENSG00000106771,Non-Cancer,AUTO,104793
ENSG00000107833,Non-Cancer,AUTO,2088
ENSG00000158571,Non-Cancer,X,65573
ENSG00000141574,Non-Cancer,AUTO,13050
ENSG00000164684,Non-Cancer,AUTO,246330
ENSG00000125384,Non-Cancer,AUTO,14301
ENSG00000151835,Non-Cancer,AUTO,104914
ENSG00000213020,Non-Cancer,AUTO,32260
ENSG00000133275,Non-Cancer,AUTO,40189
ENSG00000164694,Non-Cancer,AUTO,102712
ENSG00000176209,Non-Cancer,AUTO,14038
ENSG00000039139,Non-Cancer,AUTO,254212
ENSG00000101230,Non-Cancer,AUTO,78880
ENSG00000166920,Non-Cancer,AUTO,18232
ENSG00000204590,Non-Cancer,AUTO,15797
ENSG00000102900,Non-Cancer,AUTO,120181
ENSG00000005007,Non-Cancer,AUTO,36298
ENSG00000184731,Non-Cancer,AUTO,8056
ENSG00000188833,Non-Cancer,AUTO,7452
ENSG00000121057,Non-Cancer,AUTO,36257
ENSG00000124370,Non-Cancer,AUTO,20555
ENSG00000083307,Non-Cancer,AUTO,177294
ENSG00000178917,Non-Cancer,AUTO,11666
ENSG00000164292,Non-Cancer,AUTO,110861
ENSG00000229937,Non-Cancer,AUTO,1089
ENSG00000174695,Non-Cancer,AUTO,25017
ENSG00000244687,Non-Cancer,AUTO,34835
ENSG00000283486,Non-Cancer,AUTO,36638
ENSG00000151553,Non-Cancer,AUTO,78088
ENSG00000167103,Non-Cancer,AUTO,9918
ENSG00000011260,Non-Cancer,AUTO,37408
ENSG00000070413,Non-Cancer,AUTO,86172
ENSG00000170035,Non-Cancer,AUTO,109337
ENSG00000188747,Non-Cancer,AUTO,11056
ENSG00000181404,Non-Cancer,AUTO,59344
ENSG00000111817,Non-Cancer,AUTO,190687
ENSG00000104154,Non-Cancer,AUTO,43196
ENSG00000152422,Non-Cancer,AUTO,276289
ENSG00000168575,Non-Cancer,AUTO,125451
ENSG00000100097,Non-Cancer,AUTO,4198
ENSG00000136828,Non-Cancer,AUTO,308392
ENSG00000164048,Non-Cancer,AUTO,58153
ENSG00000134987,Non-Cancer,AUTO,38786
ENSG00000189023,Non-Cancer,X,5393
ENSG00000073464,Non-Cancer,X,80715
ENSG00000171885,Non-Cancer,AUTO,13780
ENSG00000122674,Non-Cancer,AUTO,27825
ENSG00000179008,Non-Cancer,AUTO,119074
ENSG00000164508,Non-Cancer,AUTO,395
ENSG00000125910,Non-Cancer,AUTO,7986
ENSG00000165029,Non-Cancer,AUTO,147235
ENSG00000173221,Non-Cancer,AUTO,71686
ENSG00000146047,Non-Cancer,AUTO,515
ENSG00000204536,Non-Cancer,AUTO,15799
ENSG00000125508,Non-Cancer,AUTO,6694
ENSG00000167969,Non-Cancer,AUTO,12905
ENSG00000172113,Non-Cancer,AUTO,10963
ENSG00000189139,Non-Cancer,AUTO,2937
ENSG00000128891,Non-Cancer,AUTO,36374
ENSG00000120210,Non-Cancer,AUTO,53689
ENSG00000189143,Non-Cancer,AUTO,33151
ENSG00000101391,Non-Cancer,AUTO,42722
ENSG00000274808,Non-Cancer,AUTO,10955
ENSG00000111224,Non-Cancer,AUTO,82401
ENSG00000189241,Non-Cancer,AUTO,3325
ENSG00000165164,Non-Cancer,X,465585
ENSG00000174343,Non-Cancer,AUTO,19888
ENSG00000184302,Non-Cancer,AUTO,3899
ENSG00000152467,Non-Cancer,AUTO,20599
ENSG00000149435,Non-Cancer,AUTO,3729
ENSG00000185028,Non-Cancer,AUTO,3842
ENSG00000188820,Non-Cancer,AUTO,2409
ENSG00000105011,Non-Cancer,AUTO,17447
ENSG00000155026,Non-Cancer,AUTO,45133
ENSG00000135968,Non-Cancer,AUTO,60854
ENSG00000164366,Non-Cancer,AUTO,21344
ENSG00000134504,Non-Cancer,AUTO,202491
ENSG00000135175,Non-Cancer,AUTO,6485
ENSG00000237330,Non-Cancer,AUTO,3341
ENSG00000112902,Non-Cancer,AUTO,511049
ENSG00000165105,Non-Cancer,AUTO,83592
ENSG00000273696,Non-Cancer,X,8021
ENSG00000119509,Non-Cancer,AUTO,201744
ENSG00000165171,Non-Cancer,AUTO,7945
ENSG00000173213,Non-Cancer,AUTO,2167
ENSG00000113580,Non-Cancer,AUTO,157581
ENSG00000101182,Non-Cancer,AUTO,6705
ENSG00000271824,Non-Cancer,AUTO,1666
ENSG00000261456,Non-Cancer,AUTO,27271
ENSG00000273899,Non-Cancer,AUTO,11805
ENSG00000038210,Non-Cancer,AUTO,45117
ENSG00000149922,Non-Cancer,AUTO,6094
ENSG00000160321,Non-Cancer,AUTO,77991
ENSG00000179476,Non-Cancer,AUTO,9962
ENSG00000169599,Non-Cancer,AUTO,41878
ENSG00000147127,Non-Cancer,X,2909
ENSG00000206557,Non-Cancer,AUTO,79808
ENSG00000080298,Non-Cancer,AUTO,307707
ENSG00000124208,Non-Cancer,AUTO,72513
ENSG00000063322,Non-Cancer,AUTO,9334
ENSG00000181333,Non-Cancer,AUTO,92390
ENSG00000163982,Non-Cancer,AUTO,38086
ENSG00000278085,Non-Cancer,X,8039
ENSG00000183813,Non-Cancer,AUTO,4775
ENSG00000146039,Non-Cancer,AUTO,26492
ENSG00000120211,Non-Cancer,AUTO,3885
ENSG00000154080,Non-Cancer,AUTO,278836
ENSG00000122912,Non-Cancer,AUTO,49475
ENSG00000100106,Non-Cancer,AUTO,79568
ENSG00000185177,Non-Cancer,AUTO,20250
ENSG00000132406,Non-Cancer,AUTO,12670
ENSG00000206422,Non-Cancer,AUTO,922
ENSG00000115866,Non-Cancer,AUTO,79423
ENSG00000240849,Non-Cancer,AUTO,35480
ENSG00000176293,Non-Cancer,AUTO,27071
ENSG00000072518,Non-Cancer,AUTO,72091
ENSG00000270946,Non-Cancer,X,8036
ENSG00000116096,Non-Cancer,AUTO,4798
ENSG00000182324,Non-Cancer,AUTO,11471
ENSG00000131068,Non-Cancer,AUTO,5305
ENSG00000269586,Non-Cancer,X,8023
ENSG00000105443,Non-Cancer,AUTO,13282
ENSG00000087301,Non-Cancer,AUTO,121932
ENSG00000189007,Non-Cancer,AUTO,27841
ENSG00000154864,Non-Cancer,AUTO,482279
ENSG00000184261,Non-Cancer,AUTO,54358
ENSG00000124557,Non-Cancer,AUTO,9201
ENSG00000181433,Non-Cancer,X,23856
ENSG00000151883,Non-Cancer,AUTO,180623
ENSG00000082146,Non-Cancer,AUTO,92988
ENSG00000260230,Non-Cancer,AUTO,37002
ENSG00000143727,Non-Cancer,AUTO,14143
ENSG00000121413,Non-Cancer,AUTO,34589
ENSG00000107014,Non-Cancer,AUTO,5101
ENSG00000090889,Non-Cancer,X,130742
ENSG00000112619,Non-Cancer,AUTO,25974
ENSG00000136859,Non-Cancer,AUTO,35551
ENSG00000127528,Non-Cancer,AUTO,3057
ENSG00000189190,Non-Cancer,AUTO,22596
ENSG00000185101,Non-Cancer,AUTO,24078
ENSG00000185650,Non-Cancer,AUTO,8593
ENSG00000154582,Non-Cancer,AUTO,33118
ENSG00000127837,Non-Cancer,AUTO,6134
ENSG00000034693,Non-Cancer,AUTO,39203
ENSG00000205138,Non-Cancer,AUTO,1116
ENSG00000204361,Non-Cancer,AUTO,28547
ENSG00000143970,Non-Cancer,AUTO,144763
ENSG00000135638,Non-Cancer,AUTO,19811
ENSG00000069667,Non-Cancer,AUTO,741035
ENSG00000066651,Non-Cancer,AUTO,52846
ENSG00000145220,Non-Cancer,AUTO,22468
ENSG00000121653,Non-Cancer,AUTO,20814
ENSG00000166351,Non-Cancer,AUTO,31727
ENSG00000127774,Non-Cancer,AUTO,853
ENSG00000105447,Non-Cancer,AUTO,11249
ENSG00000112559,Non-Cancer,AUTO,17364
ENSG00000213977,Non-Cancer,AUTO,5786
ENSG00000141560,Non-Cancer,AUTO,13645
ENSG00000144231,Non-Cancer,AUTO,14606
ENSG00000196711,Non-Cancer,AUTO,31470
ENSG00000083454,Non-Cancer,AUTO,24205
ENSG00000130287,Non-Cancer,AUTO,40260
ENSG00000175877,Non-Cancer,AUTO,4734
ENSG00000151690,Non-Cancer,AUTO,100850
ENSG00000001036,Non-Cancer,AUTO,16879
ENSG00000168826,Non-Cancer,AUTO,31535
ENSG00000198538,Non-Cancer,AUTO,60191
